airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,class,price
IndiGo,2019-03-21,Delhi,Cochin,07:20:00,12:30:00,310,1.0,No Info,Economy,6388
GoAir,2019-05-12,Banglore,Delhi,07:45:00,10:40:00,175,0.0,No Info,Economy,3898
Jet Airways,2019-04-06,Delhi,Cochin,11:30:00,19:00:00,450,1.0,In-flight meal not included,Economy,5177
Jet Airways,2019-06-09,Kolkata,Banglore,20:00:00,20:45:00,1485,1.0,In-flight meal not included,Economy,10844
IndiGo,2019-06-01,Banglore,Delhi,00:25:00,03:15:00,170,0.0,No Info,Economy,4077
Jet Airways,2019-03-24,Kolkata,Banglore,16:55:00,09:15:00,980,1.0,No Info,Economy,14231
Air India,2019-03-12,Banglore,New Delhi,08:50:00,23:25:00,875,2.0,No Info,Economy,13250
Jet Airways,2019-03-12,Banglore,New Delhi,07:00:00,21:20:00,860,1.0,No Info,Economy,13817
SpiceJet,2019-03-09,Banglore,New Delhi,20:30:00,23:20:00,170,0.0,No Info,Economy,6205
Jet Airways,2019-06-27,Delhi,Cochin,23:05:00,12:35:00,810,2.0,No Info,Economy,12819
IndiGo,2019-04-15,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,Economy,4591
SpiceJet,2019-06-27,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No check-in baggage included,Economy,3841
SpiceJet,2019-06-09,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,Economy,3597
IndiGo,2019-04-03,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No Info,Economy,4174
Vistara,2019-05-27,Delhi,Cochin,06:00:00,09:10:00,190,0.0,No Info,Economy,6216
Jet Airways,2019-05-09,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,No Info,Economy,10624
Air Asia,2019-06-24,Delhi,Cochin,07:55:00,22:25:00,870,1.0,No Info,Economy,6152
IndiGo,2019-03-09,Delhi,Cochin,20:30:00,01:35:00,305,1.0,No Info,Economy,6937
Air India,2019-06-01,Delhi,Cochin,17:00:00,19:15:00,1575,1.0,No Info,Economy,8792
Multiple carriers,2019-05-27,Delhi,Cochin,12:50:00,21:00:00,490,1.0,No Info,Economy,7005
Jet Airways,2019-06-06,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No Info,Economy,5678
Air India,2019-03-15,Banglore,New Delhi,10:30:00,11:20:00,1490,1.0,No Info,Economy,7013
Jet Airways,2019-05-21,Delhi,Cochin,15:00:00,19:00:00,1680,1.0,No Info,Economy,16079
Jet Airways,2019-06-06,Kolkata,Banglore,09:35:00,18:00:00,505,1.0,In-flight meal not included,Economy,10539
Jet Airways,2019-05-06,Kolkata,Banglore,16:30:00,23:35:00,425,1.0,In-flight meal not included,Economy,11841
IndiGo,2019-03-15,Banglore,New Delhi,19:35:00,00:35:00,300,1.0,No Info,Economy,10509
IndiGo,2019-06-03,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No Info,Economy,3597
Air India,2019-05-01,Kolkata,Banglore,09:25:00,13:45:00,1700,2.0,No Info,Economy,15532
Multiple carriers,2019-03-09,Delhi,Cochin,06:50:00,21:00:00,850,1.0,In-flight meal not included,Economy,14086
Multiple carriers,2019-03-27,Delhi,Cochin,14:35:00,22:20:00,465,1.0,In-flight meal not included,Economy,5883
Multiple carriers,2019-06-03,Delhi,Cochin,07:00:00,21:00:00,840,1.0,No Info,Economy,7618
Jet Airways,2019-05-01,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,In-flight meal not included,Economy,9314
Jet Airways,2019-06-09,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,In-flight meal not included,Economy,13994
IndiGo,2019-04-27,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No Info,Economy,5073
Air Asia,2019-03-24,Banglore,New Delhi,11:10:00,13:55:00,165,0.0,No Info,Economy,3383
Multiple carriers,2019-06-01,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No Info,Economy,16108
Multiple carriers,2019-05-27,Delhi,Cochin,10:20:00,01:30:00,910,1.0,No Info,Economy,6795
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,No Info,Economy,12681
Jet Airways,2019-06-12,Delhi,Cochin,15:00:00,12:35:00,1295,1.0,In-flight meal not included,Economy,10262
Vistara,2019-06-06,Kolkata,Banglore,17:00:00,18:50:00,1550,1.0,No Info,Economy,8820
Jet Airways,2019-03-09,Banglore,New Delhi,05:50:00,12:20:00,390,1.0,In-flight meal not included,Economy,10037
Multiple carriers,2019-06-12,Delhi,Cochin,06:00:00,12:35:00,395,1.0,No Info,Economy,11789
GoAir,2019-05-15,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,Economy,7378
IndiGo,2019-05-24,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No Info,Economy,4823
Jet Airways,2019-06-24,Banglore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,Economy,6478
Jet Airways,2019-06-01,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,No Info,Economy,13014
Jet Airways,2019-05-24,Kolkata,Banglore,16:30:00,22:35:00,365,1.0,In-flight meal not included,Economy,10844
Multiple carriers,2019-06-27,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No Info,Economy,7408
Multiple carriers,2019-06-27,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No Info,Economy,9646
SpiceJet,2019-05-06,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,Economy,3597
SpiceJet,2019-06-27,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No Info,Economy,3873
GoAir,2019-06-27,Delhi,Cochin,14:25:00,19:35:00,310,1.0,No Info,Economy,7870
Jet Airways,2019-06-27,Delhi,Cochin,05:30:00,12:35:00,425,2.0,In-flight meal not included,Economy,13344
Air India,2019-06-12,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No Info,Economy,3100
Air India,2019-03-18,Banglore,New Delhi,21:05:00,23:55:00,170,0.0,No Info,Economy,4441
IndiGo,2019-03-27,Delhi,Cochin,04:55:00,12:00:00,425,1.0,No Info,Economy,6171
Jet Airways,2019-05-09,Kolkata,Banglore,20:25:00,10:55:00,870,1.0,No Info,Economy,10953
Air India,2019-05-09,Kolkata,Banglore,14:30:00,08:55:00,1105,2.0,No Info,Economy,14214
IndiGo,2019-06-24,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,Economy,6093
Air India,2019-06-24,Delhi,Cochin,12:55:00,19:15:00,1820,2.0,No Info,Economy,12436
Jet Airways,2019-05-18,Delhi,Cochin,13:25:00,19:00:00,1775,2.0,No Info,Economy,15129
Multiple carriers,2019-06-03,Delhi,Cochin,06:00:00,12:35:00,395,1.0,No Info,Economy,13259
Air India,2019-05-24,Kolkata,Banglore,09:50:00,12:30:00,1600,2.0,No Info,Economy,15170
Jet Airways,2019-05-21,Kolkata,Banglore,16:30:00,22:35:00,365,1.0,No Info,Economy,14781
IndiGo,2019-06-01,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No Info,Economy,6206
SpiceJet,2019-05-09,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No check-in baggage included,Economy,3841
Jet Airways,2019-06-15,Delhi,Cochin,11:30:00,19:00:00,450,1.0,No Info,Economy,14714
IndiGo,2019-06-09,Delhi,Cochin,04:55:00,21:00:00,965,1.0,No Info,Economy,6093
Jet Airways,2019-06-09,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,Economy,8016
Air India,2019-03-27,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No Info,Economy,5117
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,04:40:00,1215,1.0,In-flight meal not included,Economy,8586
IndiGo,2019-03-09,Delhi,Cochin,15:00:00,01:35:00,635,1.0,No Info,Economy,13611
IndiGo,2019-05-09,Delhi,Cochin,16:10:00,22:30:00,380,1.0,No Info,Economy,6704
IndiGo,2019-05-09,Kolkata,Banglore,06:20:00,10:20:00,240,1.0,No Info,Economy,4226
Air India,2019-04-06,Banglore,Delhi,17:00:00,19:45:00,165,0.0,No Info,Economy,4651
SpiceJet,2019-05-27,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,Economy,3873
GoAir,2019-03-03,Banglore,New Delhi,20:55:00,23:50:00,175,0.0,No Info,Economy,7222
Multiple carriers,2019-05-15,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,Economy,13727
IndiGo,2019-03-27,Delhi,Cochin,09:10:00,15:30:00,380,1.0,No Info,Economy,10141
SpiceJet,2019-04-24,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No Info,Economy,3625
IndiGo,2019-04-15,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No Info,Economy,6442
Jet Airways,2019-05-06,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,Economy,7229
Air Asia,2019-06-24,Delhi,Cochin,16:45:00,06:35:00,830,1.0,No Info,Economy,6752
Jet Airways,2019-03-24,Kolkata,Banglore,21:10:00,18:10:00,1260,1.0,No Info,Economy,13759
Air India,2019-03-06,Mumbai,Hyderabad,12:00:00,12:25:00,1465,1.0,No Info,Economy,14408
Air India,2019-06-09,Delhi,Cochin,20:15:00,19:15:00,1380,2.0,No Info,Economy,13381
Vistara,2019-04-01,Kolkata,Banglore,17:00:00,20:20:00,1640,1.0,No Info,Economy,9135
IndiGo,2019-05-15,Kolkata,Banglore,18:05:00,23:30:00,325,1.0,No Info,Economy,6218
SpiceJet,2019-04-27,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,Economy,4174
Air India,2019-06-06,Kolkata,Banglore,19:00:00,11:05:00,965,1.0,No Info,Economy,6117
Jet Airways,2019-05-15,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,In-flight meal not included,Economy,10703
Jet Airways,2019-06-12,Kolkata,Banglore,09:35:00,09:45:00,1450,1.0,No Info,Economy,12692
Jet Airways,2019-06-06,Kolkata,Banglore,17:00:00,10:55:00,1075,1.0,In-flight meal not included,Economy,10539
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,19:40:00,345,1.0,In-flight meal not included,Economy,11134
IndiGo,2019-03-24,Banglore,New Delhi,21:20:00,00:15:00,175,0.0,No Info,Economy,4777
Jet Airways,2019-05-18,Delhi,Cochin,11:30:00,12:35:00,1505,1.0,In-flight meal not included,Economy,12373
Multiple carriers,2019-03-03,Delhi,Cochin,13:05:00,21:20:00,495,2.0,No Info,Economy,11966
IndiGo,2019-05-15,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,Economy,5277
Jet Airways,2019-06-06,Delhi,Cochin,14:00:00,19:00:00,300,1.0,No Info,Economy,14714
IndiGo,2019-03-09,Banglore,New Delhi,22:20:00,01:10:00,170,0.0,No Info,Economy,6144
Air India,2019-04-01,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No Info,Economy,5911
Vistara,2019-03-12,Mumbai,Hyderabad,19:45:00,19:55:00,1450,1.0,No Info,Economy,12080
IndiGo,2019-04-06,Banglore,Delhi,10:30:00,13:20:00,170,0.0,No Info,Economy,4423
Multiple carriers,2019-05-27,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No Info,Economy,7618
Air Asia,2019-05-27,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No Info,Economy,3383
Multiple carriers,2019-05-18,Delhi,Cochin,06:00:00,21:00:00,900,1.0,No Info,Economy,7670
IndiGo,2019-05-15,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No Info,Economy,4804
Jet Airways,2019-03-12,Banglore,New Delhi,20:35:00,18:25:00,1310,1.0,In-flight meal not included,Economy,11087
Jet Airways,2019-04-18,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,Economy,7229
SpiceJet,2019-03-03,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,Economy,7050
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,18:15:00,1335,1.0,No Info,Economy,12681
SpiceJet,2019-04-03,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,Economy,4098
SpiceJet,2019-05-12,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,Economy,3543
Jet Airways,2019-05-21,Kolkata,Banglore,20:25:00,18:00:00,1295,1.0,No Info,Economy,14151
Jet Airways,2019-03-24,Kolkata,Banglore,06:30:00,22:35:00,965,1.0,No Info,Economy,13339
Jet Airways,2019-05-24,Kolkata,Banglore,21:10:00,12:00:00,890,1.0,In-flight meal not included,Economy,9663
Jet Airways,2019-05-27,Delhi,Cochin,11:30:00,04:25:00,1015,1.0,In-flight meal not included,Economy,12898
Air India,2019-06-03,Delhi,Cochin,12:00:00,19:15:00,435,2.0,No Info,Economy,8603
Jet Airways,2019-06-12,Kolkata,Banglore,16:30:00,12:00:00,1170,1.0,No Info,Economy,13044
SpiceJet,2019-03-06,Kolkata,Banglore,17:15:00,19:45:00,150,0.0,No Info,Economy,4622
Multiple carriers,2019-03-21,Delhi,Cochin,14:00:00,21:00:00,420,1.0,No Info,Economy,13062
Multiple carriers,2019-06-12,Delhi,Cochin,09:15:00,19:00:00,585,1.0,No Info,Economy,11622
Jet Airways,2019-03-12,Banglore,New Delhi,20:35:00,20:20:00,1425,1.0,In-flight meal not included,Economy,11087
Multiple carriers,2019-06-15,Delhi,Cochin,10:20:00,19:00:00,520,1.0,No Info,Economy,11789
Jet Airways,2019-05-09,Kolkata,Banglore,18:55:00,09:20:00,865,1.0,In-flight meal not included,Economy,9663
Jet Airways,2019-03-06,Banglore,New Delhi,08:55:00,16:10:00,435,1.0,No Info,Economy,19225
Multiple carriers,2019-06-27,Delhi,Cochin,11:40:00,01:30:00,830,1.0,In-flight meal not included,Economy,5797
Multiple carriers,2019-06-01,Delhi,Cochin,12:50:00,19:15:00,385,1.0,No Info,Economy,9526
Jet Airways,2019-04-09,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,Economy,7229
Multiple carriers,2019-04-09,Delhi,Cochin,08:30:00,19:00:00,630,1.0,No Info,Economy,10877
Air India,2019-03-06,Banglore,New Delhi,08:15:00,22:55:00,880,2.0,No Info,Economy,13942
Air Asia,2019-05-09,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No Info,Economy,3383
Jet Airways,2019-06-15,Delhi,Cochin,14:00:00,04:25:00,865,1.0,In-flight meal not included,Economy,10262
Air India,2019-05-24,Kolkata,Banglore,05:50:00,20:25:00,875,2.0,No Info,Economy,11201
Jet Airways,2019-06-01,Delhi,Cochin,19:15:00,04:25:00,550,1.0,In-flight meal not included,Economy,10262
Air India,2019-06-03,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,Economy,10231
Jet Airways,2019-03-15,Banglore,New Delhi,14:05:00,08:15:00,1090,1.0,In-flight meal not included,Economy,9134
Air Asia,2019-05-18,Kolkata,Banglore,10:20:00,12:55:00,155,0.0,No Info,Economy,5645
Jet Airways,2019-06-01,Delhi,Cochin,15:00:00,04:25:00,805,1.0,No Info,Economy,14714
Air India,2019-03-06,Delhi,Cochin,16:40:00,19:15:00,1595,2.0,No Info,Economy,12646
Air India,2019-06-03,Delhi,Cochin,10:55:00,19:15:00,500,2.0,No Info,Economy,12173
IndiGo,2019-06-12,Mumbai,Hyderabad,21:20:00,22:50:00,90,0.0,No Info,Economy,2227
Multiple carriers,2019-05-06,Delhi,Cochin,07:30:00,19:00:00,690,1.0,No Info,Economy,10529
Jet Airways,2019-05-18,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,Economy,7202
Multiple carriers,2019-05-27,Delhi,Cochin,09:00:00,21:00:00,720,1.0,In-flight meal not included,Economy,7886
SpiceJet,2019-06-18,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No Info,Economy,2017
IndiGo,2019-04-27,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No Info,Economy,6171
Jet Airways,2019-06-03,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,In-flight meal not included,Economy,4050
SpiceJet,2019-05-09,Kolkata,Banglore,11:35:00,18:50:00,435,1.0,No Info,Economy,8479
Air Asia,2019-05-18,Banglore,Delhi,04:55:00,07:45:00,170,0.0,No Info,Economy,4282
Vistara,2019-05-24,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No Info,Economy,9345
Air India,2019-06-24,Delhi,Cochin,05:15:00,06:50:00,1535,1.0,No Info,Economy,6587
IndiGo,2019-05-03,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No Info,Economy,2754
SpiceJet,2019-06-21,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,Economy,3919
Air India,2019-03-03,Banglore,New Delhi,09:30:00,16:20:00,410,1.0,No Info,Economy,11654
GoAir,2019-04-01,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No Info,Economy,4239
IndiGo,2019-05-27,Delhi,Cochin,06:50:00,16:10:00,560,1.0,No Info,Economy,6674
Multiple carriers,2019-06-24,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No Info,Economy,7198
IndiGo,2019-06-12,Kolkata,Banglore,21:00:00,02:15:00,315,1.0,No Info,Economy,5930
Jet Airways,2019-05-09,Banglore,Delhi,07:10:00,10:10:00,180,0.0,No Info,Economy,7229
Air India,2019-06-12,Delhi,Cochin,07:10:00,07:40:00,1470,2.0,No Info,Economy,12488
IndiGo,2019-06-09,Chennai,Kolkata,05:15:00,07:40:00,145,0.0,No Info,Economy,3540
Jet Airways,2019-06-12,Kolkata,Banglore,20:00:00,09:20:00,800,1.0,In-flight meal not included,Economy,8529
GoAir,2019-05-24,Kolkata,Banglore,16:40:00,00:15:00,455,1.0,No Info,Economy,8855
Jet Airways,2019-05-15,Kolkata,Banglore,06:30:00,19:50:00,800,1.0,No Info,Economy,14781
IndiGo,2019-06-27,Delhi,Cochin,17:10:00,01:30:00,500,1.0,No Info,Economy,5684
Jet Airways,2019-05-09,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,Economy,13029
Jet Airways,2019-05-01,Delhi,Cochin,19:10:00,19:00:00,1430,2.0,No Info,Economy,15129
Air India,2019-06-09,Kolkata,Banglore,09:25:00,18:30:00,545,1.0,No Info,Economy,8576
Jet Airways,2019-03-09,Banglore,New Delhi,08:55:00,11:25:00,1590,1.0,In-flight meal not included,Economy,11087
Jet Airways,2019-06-09,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No Info,Economy,5678
Jet Airways,2019-03-21,Delhi,Cochin,18:15:00,04:25:00,610,1.0,No Info,Economy,12557
IndiGo,2019-03-27,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,Economy,3858
Jet Airways,2019-05-09,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,Economy,12373
IndiGo,2019-03-18,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No Info,Economy,4049
Jet Airways,2019-03-15,Banglore,New Delhi,16:55:00,00:45:00,470,1.0,No Info,Economy,21934
Air India,2019-06-27,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No Info,Economy,5510
Vistara,2019-06-15,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No Info,Economy,6216
Air India,2019-04-01,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No Info,Economy,2050
IndiGo,2019-04-03,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No Info,Economy,2754
IndiGo,2019-06-27,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,Economy,3850
IndiGo,2019-05-06,Chennai,Kolkata,05:15:00,07:40:00,145,0.0,No Info,Economy,3540
Jet Airways,2019-05-01,Kolkata,Banglore,06:30:00,08:15:00,1545,1.0,In-flight meal not included,Economy,9663
Air India,2019-03-06,Delhi,Cochin,07:05:00,09:25:00,1580,2.0,No Info,Economy,9190
Jet Airways,2019-05-27,Delhi,Cochin,15:00:00,19:00:00,1680,1.0,In-flight meal not included,Economy,12898
GoAir,2019-04-15,Banglore,Delhi,07:45:00,10:40:00,175,0.0,No Info,Economy,4632
SpiceJet,2019-03-24,Mumbai,Hyderabad,13:10:00,14:30:00,80,0.0,No Info,Economy,2753
Air India,2019-06-12,Kolkata,Banglore,05:50:00,08:55:00,1625,2.0,No Info,Economy,12723
IndiGo,2019-06-24,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No Info,Economy,4804
IndiGo,2019-04-18,Banglore,Delhi,20:00:00,22:50:00,170,0.0,No Info,Economy,4823
Air Asia,2019-06-27,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No Info,Economy,6152
Vistara,2019-06-27,Delhi,Cochin,06:00:00,09:10:00,190,0.0,No Info,Economy,6216
IndiGo,2019-06-24,Delhi,Cochin,02:00:00,07:45:00,345,1.0,No Info,Economy,6016
Multiple carriers,2019-06-27,Delhi,Cochin,09:15:00,19:00:00,585,1.0,No Info,Economy,11622
Air India,2019-05-06,Kolkata,Banglore,12:00:00,21:50:00,590,2.0,No Info,Economy,10151
Jet Airways,2019-06-12,Delhi,Cochin,20:00:00,04:25:00,505,2.0,In-flight meal not included,Economy,12410
Jet Airways,2019-03-12,Banglore,New Delhi,05:45:00,08:15:00,1590,1.0,No Info,Economy,12547
Jet Airways,2019-06-15,Delhi,Cochin,22:50:00,12:35:00,825,1.0,In-flight meal not included,Economy,10262
Multiple carriers,2019-05-09,Delhi,Cochin,11:30:00,19:15:00,465,1.0,No Info,Economy,14323
Jet Airways,2019-06-21,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,In-flight meal not included,Economy,3210
Multiple carriers,2019-03-03,Delhi,Cochin,10:00:00,21:00:00,660,1.0,No Info,Economy,16863
Multiple carriers,2019-06-01,Delhi,Cochin,11:25:00,19:15:00,470,1.0,No Info,Economy,8937
Jet Airways,2019-03-27,Delhi,Cochin,19:10:00,04:25:00,1995,2.0,No Info,Economy,10929
IndiGo,2019-06-09,Delhi,Cochin,10:35:00,01:30:00,895,1.0,No Info,Economy,6104
SpiceJet,2019-03-21,Delhi,Cochin,15:55:00,21:55:00,360,1.0,No Info,Economy,5511
Jet Airways,2019-03-24,Kolkata,Banglore,21:10:00,16:20:00,1150,1.0,No Info,Economy,13759
Air India,2019-05-21,Delhi,Cochin,05:55:00,07:40:00,1545,2.0,No Info,Economy,11543
Jet Airways,2019-05-18,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,No Info,Economy,13067
Jet Airways,2019-06-15,Delhi,Cochin,07:05:00,04:25:00,1280,1.0,In-flight meal not included,Economy,10262
Air India,2019-06-06,Delhi,Cochin,16:55:00,19:15:00,1580,2.0,No Info,Economy,13591
Jet Airways,2019-03-27,Delhi,Cochin,19:10:00,19:45:00,1475,2.0,No Info,Economy,10929
Jet Airways,2019-04-27,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,Economy,7229
Air Asia,2019-05-15,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No Info,Economy,6451
IndiGo,2019-03-03,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,Economy,7295
IndiGo,2019-06-03,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No Info,Economy,3943
SpiceJet,2019-05-15,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,Economy,3573
Air India,2019-03-03,Delhi,Cochin,09:45:00,09:25:00,1420,1.0,No Info,Economy,24017
Air India,2019-03-09,Delhi,Cochin,10:55:00,19:15:00,1940,2.0,No Info,Economy,17476
Air India,2019-04-09,Kolkata,Banglore,19:00:00,11:05:00,965,1.0,No Info,Economy,4647
IndiGo,2019-05-27,Delhi,Cochin,11:25:00,21:00:00,575,1.0,No Info,Economy,6314
Jet Airways,2019-03-18,Banglore,New Delhi,05:45:00,16:10:00,625,1.0,No Info,Economy,12284
Jet Airways,2019-05-09,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No Info,Economy,7229
Multiple carriers,2019-05-01,Delhi,Cochin,08:30:00,19:00:00,630,1.0,No Info,Economy,9627
Air India,2019-04-01,Kolkata,Banglore,12:00:00,21:50:00,590,2.0,No Info,Economy,9258
SpiceJet,2019-06-03,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,Economy,3873
SpiceJet,2019-05-15,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,Economy,3841
Multiple carriers,2019-05-27,Delhi,Cochin,09:45:00,22:30:00,765,1.0,No Info,Economy,10486
Jet Airways,2019-03-03,Delhi,Cochin,16:00:00,18:50:00,1610,1.0,No Info,Economy,17234
IndiGo,2019-06-27,Delhi,Cochin,05:10:00,10:05:00,295,1.0,No Info,Economy,6496
Multiple carriers,2019-05-27,Delhi,Cochin,08:30:00,19:00:00,630,1.0,No Info,Economy,9627
Air India,2019-06-12,Kolkata,Banglore,16:50:00,11:10:00,1100,1.0,No Info,Economy,8366
Jet Airways,2019-05-27,Delhi,Cochin,20:00:00,04:25:00,505,2.0,In-flight meal not included,Economy,15318
SpiceJet,2019-03-24,Kolkata,Banglore,11:35:00,18:50:00,435,1.0,No Info,Economy,9923
Jet Airways,2019-04-01,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,In-flight meal not included,Economy,6077
Air India,2019-06-09,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No Info,Economy,4667
Multiple carriers,2019-05-09,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No Info,Economy,8099
SpiceJet,2019-05-01,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No check-in baggage included,Economy,2385
Multiple carriers,2019-06-27,Delhi,Cochin,15:05:00,01:30:00,625,2.0,No Info,Economy,15965
Jet Airways,2019-05-06,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,In-flight meal not included,Economy,10844
Air India,2019-05-12,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No Info,Economy,6121
IndiGo,2019-04-24,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No Info,Economy,3625
Multiple carriers,2019-05-27,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,Economy,8475
Jet Airways,2019-05-27,Delhi,Cochin,07:05:00,19:00:00,715,1.0,In-flight meal not included,Economy,12898
IndiGo,2019-03-06,Delhi,Cochin,02:05:00,07:25:00,320,1.0,No Info,Economy,10851
Air India,2019-03-21,Delhi,Cochin,09:45:00,23:00:00,795,1.0,No Info,Economy,5704
Vistara,2019-03-18,Banglore,New Delhi,21:10:00,00:05:00,175,0.0,No Info,Economy,11598
Multiple carriers,2019-05-27,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No Info,Economy,9149
Air India,2019-06-15,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No Info,Economy,4145
GoAir,2019-05-21,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,Economy,6195
IndiGo,2019-05-09,Delhi,Cochin,11:25:00,21:00:00,575,1.0,No Info,Economy,6979
Air India,2019-03-15,Banglore,New Delhi,13:20:00,16:10:00,170,0.0,No Info,Economy,7276
SpiceJet,2019-05-15,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,Economy,4760
Vistara,2019-06-18,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,Economy,11982
IndiGo,2019-03-27,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,Economy,5277
Air India,2019-06-09,Delhi,Cochin,20:00:00,07:40:00,700,1.0,No Info,Economy,8372
IndiGo,2019-04-01,Kolkata,Banglore,19:35:00,23:15:00,220,1.0,No Info,Economy,4226
IndiGo,2019-06-18,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,Economy,3597
Multiple carriers,2019-06-15,Delhi,Cochin,08:45:00,21:00:00,735,1.0,No Info,Economy,7005
