airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,class,price
Jet Airways,2019-05-18,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,In-flight meal not included,Economy,10844
Multiple carriers,2019-06-03,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,Economy,13714
Jet Airways,2019-06-24,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,In-flight meal not included,Economy,4050
Jet Airways,2019-03-06,Banglore,New Delhi,16:55:00,11:25:00,1110,1.0,No Info,Economy,17261
IndiGo,2019-04-03,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,4823
IndiGo,2019-04-03,Delhi,Cochin,20:25:00,01:30:00,305,1.0,No Info,Economy,5073
Jet Airways,2019-03-06,Delhi,Cochin,17:55:00,04:25:00,2070,2.0,In-flight meal not included,Economy,15812
Jet Airways,2019-05-01,Kolkata,Banglore,20:25:00,22:05:00,1540,1.0,No Info,Economy,14151
Air Asia,2019-03-21,Delhi,Cochin,16:45:00,22:15:00,330,1.0,No Info,Economy,6151
Jet Airways,2019-06-09,Kolkata,Banglore,14:05:00,19:50:00,345,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-05-18,Delhi,Cochin,02:15:00,19:00:00,1005,1.0,In-flight meal not included,Economy,12373
Air India,2019-06-09,Delhi,Cochin,21:00:00,19:15:00,1335,1.0,No Info,Economy,8372
IndiGo,2019-06-01,Delhi,Cochin,09:15:00,21:00:00,705,1.0,No Info,Economy,7258
IndiGo,2019-06-18,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No Info,Economy,4804
Air India,2019-03-03,Banglore,New Delhi,06:45:00,23:55:00,1030,2.0,No Info,Economy,10573
SpiceJet,2019-03-24,Banglore,New Delhi,09:35:00,12:30:00,175,0.0,No check-in baggage included,Economy,3873
Jet Airways,2019-03-09,Delhi,Cochin,13:45:00,04:25:00,880,2.0,In-flight meal not included,Economy,15129
IndiGo,2019-06-06,Delhi,Cochin,06:50:00,22:30:00,940,1.0,No Info,Economy,6674
IndiGo,2019-04-09,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,Economy,6093
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,12:00:00,960,1.0,No Info,Economy,12681
Jet Airways,2019-06-15,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,In-flight meal not included,Economy,4050
IndiGo,2019-05-12,Banglore,Delhi,00:30:00,03:25:00,175,0.0,No Info,Economy,3943
Jet Airways,2019-06-12,Kolkata,Banglore,16:30:00,19:50:00,1640,1.0,In-flight meal not included,Economy,8529
Jet Airways,2019-06-15,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,Economy,4050
Air India,2019-06-01,Delhi,Cochin,13:30:00,23:00:00,570,1.0,No Info,Economy,8907
Air Asia,2019-06-15,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No Info,Economy,6253
Vistara,2019-05-06,Kolkata,Banglore,07:10:00,09:05:00,1555,1.0,No Info,Economy,8137
Air India,2019-03-09,Delhi,Cochin,17:20:00,09:25:00,965,1.0,No Info,Economy,12415
Multiple carriers,2019-03-21,Delhi,Cochin,08:25:00,19:15:00,650,1.0,No Info,Economy,8601
IndiGo,2019-03-15,Delhi,Cochin,14:30:00,17:35:00,185,0.0,No Info,Economy,5895
IndiGo,2019-04-27,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,4823
Air India,2019-06-24,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No Info,Economy,9443
Air India,2019-05-24,Banglore,Delhi,17:00:00,19:45:00,165,0.0,No Info,Economy,7171
IndiGo,2019-06-27,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No Info,Economy,5054
IndiGo,2019-06-09,Banglore,Delhi,00:25:00,03:15:00,170,0.0,No Info,Economy,3943
Air Asia,2019-06-21,Banglore,Delhi,23:55:00,02:45:00,170,0.0,No Info,Economy,3383
Multiple carriers,2019-03-21,Delhi,Cochin,09:45:00,21:20:00,695,2.0,No Info,Economy,7178
Multiple carriers,2019-05-21,Delhi,Cochin,14:55:00,00:55:00,600,1.0,No Info,Economy,6878
Air India,2019-05-21,Delhi,Cochin,13:20:00,19:15:00,1795,2.0,No Info,Economy,13276
Jet Airways,2019-06-06,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,In-flight meal not included,Economy,11733
SpiceJet,2019-04-01,Delhi,Cochin,17:55:00,22:50:00,295,1.0,No Info,Economy,4957
IndiGo,2019-03-01,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No Info,Economy,6565
IndiGo,2019-05-01,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No Info,Economy,4423
Jet Airways,2019-03-21,Delhi,Cochin,02:15:00,18:50:00,995,1.0,No Info,Economy,12719
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,No Info,Economy,14388
IndiGo,2019-03-03,Delhi,Cochin,11:55:00,21:20:00,565,2.0,No Info,Economy,9413
Jet Airways,2019-06-15,Delhi,Cochin,02:15:00,04:25:00,1570,1.0,In-flight meal not included,Economy,10262
Air India,2019-03-24,Kolkata,Banglore,16:45:00,23:15:00,1830,2.0,No Info,Economy,13885
Jet Airways,2019-05-27,Delhi,Cochin,21:50:00,12:35:00,885,1.0,In-flight meal not included,Economy,12898
Air India,2019-05-06,Kolkata,Banglore,12:00:00,21:50:00,590,2.0,No Info,Economy,10151
IndiGo,2019-05-18,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,4823
SpiceJet,2019-06-15,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,Economy,3873
Jet Airways,2019-06-12,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No Info,Economy,8016
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,No Info,Economy,12576
GoAir,2019-03-15,Banglore,New Delhi,20:55:00,23:50:00,175,0.0,No Info,Economy,8722
IndiGo,2019-06-06,Banglore,Delhi,04:00:00,06:50:00,170,0.0,No Info,Economy,3943
Air India,2019-06-27,Delhi,Cochin,17:15:00,07:40:00,865,2.0,No Info,Economy,13039
IndiGo,2019-04-03,Banglore,Delhi,10:10:00,13:00:00,170,0.0,No Info,Economy,3943
Vistara,2019-06-09,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No Info,Economy,6216
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,09:20:00,1610,1.0,In-flight meal not included,Economy,9663
Air Asia,2019-06-01,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,Economy,4409
Multiple carriers,2019-05-09,Delhi,Cochin,07:30:00,19:00:00,690,1.0,No Info,Economy,9794
Jet Airways,2019-03-12,Mumbai,Hyderabad,06:30:00,16:35:00,605,2.0,No Info,Economy,23528
Jet Airways,2019-05-09,Kolkata,Banglore,16:30:00,10:05:00,1055,1.0,In-flight meal not included,Economy,8586
IndiGo,2019-05-12,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No Info,Economy,4049
Air India,2019-03-24,Kolkata,Banglore,12:00:00,23:15:00,2115,3.0,No Info,Economy,14221
IndiGo,2019-06-12,Mumbai,Hyderabad,01:40:00,03:10:00,90,0.0,No Info,Economy,2754
Jet Airways,2019-05-09,Kolkata,Banglore,18:55:00,10:05:00,910,1.0,No Info,Economy,13941
Air India,2019-03-24,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No Info,Economy,2575
Jet Airways,2019-03-15,Banglore,New Delhi,05:45:00,10:45:00,300,1.0,In-flight meal not included,Economy,9134
Multiple carriers,2019-03-03,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No Info,Economy,17057
Air India,2019-06-12,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No Info,Economy,6961
Jet Airways,2019-03-21,Delhi,Cochin,18:15:00,18:50:00,1475,1.0,No Info,Economy,12557
Jet Airways,2019-06-06,Delhi,Cochin,08:00:00,04:25:00,1225,1.0,In-flight meal not included,Economy,10262
Air India,2019-06-01,Delhi,Cochin,19:00:00,19:15:00,1455,1.0,No Info,Economy,8792
IndiGo,2019-03-09,Kolkata,Banglore,15:10:00,17:45:00,155,0.0,No Info,Economy,4462
Vistara,2019-06-06,Kolkata,Banglore,07:10:00,10:45:00,1655,1.0,No Info,Economy,9187
Jet Airways,2019-05-15,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,Economy,7229
Air India,2019-03-21,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No Info,Economy,4435
SpiceJet,2019-06-27,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No check-in baggage included,Economy,3841
Air India,2019-03-12,Mumbai,Hyderabad,05:30:00,14:50:00,560,2.0,No Info,Economy,11342
IndiGo,2019-04-18,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,Economy,4174
Air India,2019-06-18,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,Economy,5201
IndiGo,2019-03-06,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No Info,Economy,7673
Jet Airways,2019-03-01,Banglore,New Delhi,07:00:00,20:20:00,800,1.0,No Info,Economy,27992
Air Asia,2019-05-21,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,Economy,4107
IndiGo,2019-06-09,Delhi,Cochin,20:25:00,01:30:00,305,1.0,No Info,Economy,5458
Jet Airways,2019-06-12,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,No Info,Economy,13626
SpiceJet,2019-03-09,Kolkata,Banglore,09:00:00,11:30:00,150,0.0,No Info,Economy,5515
Air India,2019-04-09,Delhi,Cochin,13:05:00,07:40:00,1115,2.0,No Info,Economy,8577
IndiGo,2019-03-03,Banglore,New Delhi,20:00:00,22:55:00,175,0.0,No Info,Economy,6860
Jet Airways,2019-06-24,Banglore,Delhi,18:55:00,22:00:00,185,0.0,No Info,Economy,8016
Air India,2019-05-18,Delhi,Cochin,20:30:00,23:00:00,1590,1.0,No Info,Economy,8907
Jet Airways,2019-06-27,Delhi,Cochin,20:00:00,19:00:00,1380,2.0,No Info,Economy,14300
SpiceJet,2019-04-21,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,Economy,4807
Jet Airways,2019-06-06,Delhi,Cochin,19:15:00,04:25:00,550,1.0,No Info,Economy,14714
Air India,2019-06-24,Delhi,Cochin,07:05:00,09:25:00,1580,2.0,No Info,Economy,11185
Air India,2019-05-24,Delhi,Cochin,09:45:00,09:25:00,1420,1.0,No Info,Economy,7480
Vistara,2019-05-18,Kolkata,Banglore,20:20:00,10:45:00,865,1.0,No Info,Economy,9187
Vistara,2019-06-06,Kolkata,Banglore,20:20:00,23:25:00,1625,1.0,No Info,Economy,9345
Air India,2019-03-06,Delhi,Cochin,07:05:00,09:25:00,1580,2.0,No Info,Economy,9190
Air India,2019-05-18,Delhi,Cochin,07:05:00,09:25:00,1580,2.0,No Info,Economy,10975
Jet Airways,2019-03-24,Mumbai,Hyderabad,02:55:00,04:25:00,90,0.0,In-flight meal not included,Economy,2071
Air India,2019-06-27,Delhi,Cochin,20:15:00,19:15:00,1380,2.0,No Info,Economy,13591
SpiceJet,2019-06-27,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No Info,Economy,3597
Air India,2019-04-01,Delhi,Cochin,09:45:00,09:25:00,1420,1.0,No Info,Economy,5117
IndiGo,2019-05-15,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No Info,Economy,5224
Jet Airways,2019-06-06,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,In-flight meal not included,Economy,10539
Jet Airways,2019-06-03,Delhi,Cochin,20:55:00,12:35:00,940,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-06-12,Delhi,Cochin,14:35:00,12:35:00,1320,2.0,In-flight meal not included,Economy,10919
Multiple carriers,2019-06-06,Delhi,Cochin,04:55:00,12:35:00,460,1.0,No Info,Economy,10678
Jet Airways,2019-06-06,Kolkata,Banglore,20:25:00,19:10:00,1365,1.0,No Info,Economy,14151
Multiple carriers,2019-06-15,Delhi,Cochin,04:55:00,19:00:00,845,1.0,No Info,Economy,10678
IndiGo,2019-06-27,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,4823
Jet Airways,2019-03-12,Banglore,New Delhi,05:45:00,08:15:00,1590,1.0,No Info,Economy,12547
Jet Airways,2019-05-09,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,In-flight meal not included,Economy,10844
Air India,2019-05-15,Delhi,Cochin,13:05:00,09:25:00,1220,2.0,No Info,Economy,10975
Jet Airways,2019-06-15,Delhi,Cochin,18:15:00,04:25:00,610,1.0,In-flight meal not included,Economy,10262
IndiGo,2019-06-12,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,Economy,3943
Jet Airways,2019-06-09,Delhi,Cochin,13:00:00,04:25:00,925,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-05-06,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-03-21,Mumbai,Hyderabad,15:50:00,17:20:00,90,0.0,No Info,Economy,5678
IndiGo,2019-05-01,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No Info,Economy,3597
Jet Airways,2019-03-18,Banglore,New Delhi,14:05:00,21:20:00,435,1.0,No Info,Economy,16946
SpiceJet,2019-04-24,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,Economy,4760
IndiGo,2019-05-01,Kolkata,Banglore,18:05:00,23:30:00,325,1.0,No Info,Economy,6218
Air India,2019-05-06,Kolkata,Banglore,12:00:00,11:10:00,1390,2.0,No Info,Economy,10676
IndiGo,2019-03-03,Banglore,New Delhi,01:30:00,04:15:00,165,0.0,No Info,Economy,6860
IndiGo,2019-06-01,Delhi,Cochin,02:00:00,07:25:00,325,1.0,No Info,Economy,5636
Jet Airways,2019-03-21,Banglore,New Delhi,08:00:00,23:00:00,900,1.0,In-flight meal not included,Economy,7832
Jet Airways,2019-06-09,Kolkata,Banglore,17:00:00,22:05:00,1745,1.0,No Info,Economy,12692
GoAir,2019-03-15,Banglore,New Delhi,11:40:00,14:35:00,175,0.0,No Info,Economy,6113
Jet Airways,2019-06-06,Delhi,Cochin,13:00:00,12:35:00,1415,1.0,In-flight meal not included,Economy,11627
Jet Airways,2019-06-12,Delhi,Cochin,14:35:00,12:35:00,1320,2.0,No Info,Economy,13376
Multiple carriers,2019-06-03,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No Info,Economy,7354
Vistara,2019-03-03,Banglore,New Delhi,06:40:00,10:25:00,1665,1.0,No Info,Economy,12476
Multiple carriers,2019-06-27,Delhi,Cochin,18:00:00,01:30:00,450,1.0,No Info,Economy,7198
Jet Airways,2019-05-09,Delhi,Cochin,19:15:00,19:00:00,1425,1.0,In-flight meal not included,Economy,12373
Air India,2019-06-18,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No Info,Economy,6961
Multiple carriers,2019-06-27,Delhi,Cochin,10:20:00,19:00:00,520,1.0,No Info,Economy,11264
Jet Airways,2019-04-01,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,In-flight meal not included,Economy,2228
SpiceJet,2019-06-24,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No check-in baggage included,Economy,3841
Jet Airways,2019-05-06,Kolkata,Banglore,06:30:00,20:45:00,855,1.0,In-flight meal not included,Economy,9663
IndiGo,2019-03-03,Banglore,New Delhi,13:00:00,15:50:00,170,0.0,No Info,Economy,12649
Jet Airways,2019-06-09,Kolkata,Banglore,06:30:00,04:40:00,1330,1.0,No Info,Economy,14178
IndiGo,2019-03-21,Delhi,Cochin,15:00:00,01:35:00,635,1.0,No Info,Economy,7006
Air India,2019-05-18,Kolkata,Banglore,07:00:00,01:20:00,1100,2.0,No Info,Economy,13873
Jet Airways,2019-06-06,Kolkata,Banglore,17:00:00,10:55:00,1075,1.0,In-flight meal not included,Economy,10539
Jet Airways,2019-04-01,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,Economy,7229
Multiple carriers,2019-03-27,Delhi,Cochin,04:00:00,13:20:00,560,1.0,No Info,Economy,6305
IndiGo,2019-06-01,Delhi,Cochin,21:50:00,03:35:00,345,1.0,No Info,Economy,8238
SpiceJet,2019-05-01,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,Economy,3873
Jet Airways,2019-06-15,Delhi,Cochin,13:00:00,19:00:00,360,1.0,No Info,Economy,14714
Jet Airways,2019-06-03,Delhi,Cochin,16:00:00,19:00:00,1620,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-04-21,Banglore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,Economy,5198
Jet Airways,2019-06-12,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,In-flight meal not included,Economy,7594
Jet Airways,2019-06-09,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,No Info,Economy,13014
Jet Airways,2019-05-09,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,No Info,Economy,14388
Air Asia,2019-06-15,Banglore,Delhi,04:55:00,07:45:00,170,0.0,No Info,Economy,4282
Jet Airways,2019-05-09,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,No Info,Economy,10624
IndiGo,2019-05-18,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,4823
Jet Airways,2019-06-27,Delhi,Cochin,10:00:00,19:00:00,540,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-03-15,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,Economy,6300
Jet Airways,2019-03-06,Delhi,Cochin,09:55:00,04:25:00,1110,1.0,No Info,Economy,15764
Multiple carriers,2019-06-03,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No Info,Economy,14848
Air India,2019-03-03,Banglore,New Delhi,13:20:00,16:10:00,170,0.0,No Info,Economy,12841
IndiGo,2019-05-09,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,Economy,5277
IndiGo,2019-05-18,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No Info,Economy,2754
Jet Airways,2019-05-09,Delhi,Cochin,02:15:00,12:35:00,620,1.0,In-flight meal not included,Economy,12373
Jet Airways,2019-05-27,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No Info,Economy,16289
Jet Airways,2019-05-09,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,Economy,4030
IndiGo,2019-03-21,Delhi,Cochin,07:35:00,21:20:00,825,2.0,No Info,Economy,6494
Jet Airways,2019-03-09,Mumbai,Hyderabad,19:40:00,21:10:00,90,0.0,No Info,Economy,5678
IndiGo,2019-05-21,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No Info,Economy,3625
Multiple carriers,2019-05-27,Delhi,Cochin,11:25:00,19:15:00,470,1.0,No Info,Economy,8625
SpiceJet,2019-03-01,Banglore,New Delhi,09:35:00,12:30:00,175,0.0,No Info,Economy,11690
SpiceJet,2019-04-18,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No Info,Economy,5621
IndiGo,2019-05-27,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
SpiceJet,2019-03-01,Chennai,Kolkata,09:30:00,12:05:00,155,0.0,No Info,Economy,7298
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,16:20:00,635,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-06-09,Delhi,Cochin,16:00:00,19:00:00,1620,1.0,In-flight meal not included,Economy,10577
Multiple carriers,2019-06-03,Delhi,Cochin,17:45:00,01:30:00,465,1.0,No Info,Economy,7530
Air India,2019-06-06,Kolkata,Banglore,08:20:00,20:25:00,725,2.0,No Info,Economy,11432
Jet Airways,2019-06-06,Delhi,Cochin,05:30:00,19:00:00,810,2.0,In-flight meal not included,Economy,10368
IndiGo,2019-04-06,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No Info,Economy,4823
Jet Airways,2019-06-12,Delhi,Cochin,11:30:00,19:00:00,450,1.0,No Info,Economy,14714
Jet Airways,2019-06-01,Delhi,Cochin,08:00:00,04:25:00,1225,1.0,In-flight meal not included,Economy,10262
IndiGo,2019-06-15,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,Economy,6093
Jet Airways,2019-06-06,Kolkata,Banglore,06:30:00,23:35:00,1025,1.0,No Info,Economy,14571
Air India,2019-06-27,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,Economy,12199
IndiGo,2019-06-24,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No Info,Economy,5684
Jet Airways,2019-06-27,Delhi,Cochin,13:00:00,12:35:00,1415,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-05-12,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,Economy,3597
Air India,2019-04-01,Kolkata,Banglore,05:50:00,23:15:00,1045,2.0,No Info,Economy,11516
IndiGo,2019-03-27,Kolkata,Banglore,10:10:00,12:55:00,165,0.0,No Info,Economy,4148
Jet Airways,2019-06-12,Delhi,Cochin,20:55:00,12:35:00,940,1.0,In-flight meal not included,Economy,10262
IndiGo,2019-03-21,Banglore,New Delhi,07:30:00,12:20:00,290,1.0,No Info,Economy,5694
IndiGo,2019-03-09,Banglore,New Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,6860
IndiGo,2019-06-09,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,Economy,3858
Jet Airways,2019-03-15,Banglore,New Delhi,08:55:00,16:10:00,435,1.0,In-flight meal not included,Economy,9134
Multiple carriers,2019-06-24,Delhi,Cochin,09:45:00,22:30:00,765,1.0,No Info,Economy,9646
Jet Airways,2019-06-06,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,In-flight meal not included,Economy,7757
Jet Airways,2019-03-06,Banglore,New Delhi,16:55:00,09:30:00,995,1.0,No Info,Economy,17261
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,16:20:00,1220,1.0,In-flight meal not included,Economy,7064
IndiGo,2019-06-15,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No Info,Economy,4049
IndiGo,2019-06-18,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No Info,Economy,4823
Jet Airways,2019-05-21,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,In-flight meal not included,Economy,12898
Jet Airways,2019-05-18,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,Economy,5198
SpiceJet,2019-05-09,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No Info,Economy,4423
Multiple carriers,2019-06-06,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No Info,Economy,7723
Vistara,2019-05-24,Kolkata,Banglore,07:10:00,23:25:00,975,1.0,No Info,Economy,9345
Jet Airways,2019-05-24,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,In-flight meal not included,Economy,10844
Multiple carriers,2019-06-15,Delhi,Cochin,11:40:00,01:30:00,830,1.0,No Info,Economy,6795
GoAir,2019-04-24,Banglore,Delhi,11:40:00,14:30:00,170,0.0,No Info,Economy,3898
Vistara,2019-04-27,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,5613
IndiGo,2019-03-09,Kolkata,Banglore,15:20:00,17:55:00,155,0.0,No Info,Economy,4148
Vistara,2019-03-21,Banglore,New Delhi,06:40:00,21:55:00,915,1.0,No Info,Economy,6065
Jet Airways,2019-03-01,Banglore,New Delhi,16:55:00,09:00:00,965,1.0,1 Long layover,Economy,25735
Air India,2019-06-01,Delhi,Cochin,05:15:00,06:50:00,1535,1.0,No Info,Economy,7480
Air India,2019-03-18,Banglore,New Delhi,00:30:00,08:45:00,495,1.0,No Info,Economy,13859
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,09:15:00,1160,1.0,In-flight meal not included,Economy,11134
SpiceJet,2019-04-09,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No Info,Economy,3873
IndiGo,2019-03-01,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No Info,Economy,8853
IndiGo,2019-06-12,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No Info,Economy,5601
Jet Airways,2019-05-15,Banglore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,Economy,4030
IndiGo,2019-03-27,Kolkata,Banglore,15:10:00,17:45:00,155,0.0,No Info,Economy,4148
SpiceJet,2019-04-27,Delhi,Cochin,17:55:00,22:50:00,295,1.0,No Info,Economy,4957
Air India,2019-05-03,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No Info,Economy,6121
Vistara,2019-05-24,Kolkata,Banglore,17:00:00,23:25:00,385,1.0,No Info,Economy,9870
Multiple carriers,2019-05-18,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No Info,Economy,8073
IndiGo,2019-04-27,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No Info,Economy,5073
Multiple carriers,2019-05-21,Delhi,Cochin,17:00:00,01:30:00,510,1.0,No Info,Economy,7888
Multiple carriers,2019-06-01,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No Info,Economy,13377
IndiGo,2019-06-18,Banglore,Delhi,21:15:00,00:15:00,180,0.0,No Info,Economy,3943
IndiGo,2019-05-12,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No Info,Economy,4804
Air India,2019-03-15,Banglore,New Delhi,09:30:00,16:20:00,410,1.0,No Info,Economy,8714
Jet Airways,2019-05-01,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No Info,Economy,8040
SpiceJet,2019-03-15,Chennai,Kolkata,09:30:00,12:05:00,155,0.0,No Info,Economy,6300
IndiGo,2019-04-09,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No Info,Economy,4174
Air India,2019-03-21,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No Info,Economy,7532
SpiceJet,2019-06-06,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,Economy,3257
Air India,2019-05-01,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No Info,Economy,3625
Jet Airways,2019-06-09,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,No Info,Economy,14571
Multiple carriers,2019-03-03,Delhi,Cochin,16:00:00,01:35:00,575,1.0,No Info,Economy,21226
SpiceJet,2019-05-24,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No Info,Economy,4174
Jet Airways,2019-06-09,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,Economy,14714
IndiGo,2019-03-09,Delhi,Cochin,21:05:00,01:45:00,280,1.0,No Info,Economy,6937
Jet Airways,2019-03-06,Banglore,New Delhi,08:00:00,07:40:00,1420,1.0,No Info,Economy,14815
GoAir,2019-05-01,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No Info,Economy,5842
Air India,2019-06-09,Delhi,Cochin,14:25:00,19:15:00,1730,2.0,No Info,Economy,13381
Jet Airways,2019-05-09,Delhi,Cochin,11:30:00,19:00:00,450,1.0,In-flight meal not included,Economy,12373
IndiGo,2019-04-06,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,4823
Air India,2019-04-01,Kolkata,Banglore,07:00:00,10:00:00,1620,2.0,No Info,Economy,9836
Vistara,2019-04-12,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,5403
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,04:40:00,1215,1.0,In-flight meal not included,Economy,8586
Multiple carriers,2019-05-21,Delhi,Cochin,11:30:00,19:15:00,465,1.0,No Info,Economy,14848
IndiGo,2019-06-09,Delhi,Cochin,17:05:00,22:15:00,310,1.0,No Info,Economy,6493
